zone_id,id,object_template_id,x,y,x_offset,y_offset,override_script,flags
71,102,5,40,18,64,0,lockbox,"[8, 0, 71, 28, 0, 0, 0, 0, 0]"
71,103,225,40,37,0,0,,"[12, 1, 0, 0, 250, 0, 0, 0, 0]"
71,104,225,40,41,0,0,,"[12, 1, 0, 0, 250, 0, 0, 0, 0]"
71,105,225,40,49,0,0,,"[12, 1, 0, 0, 250, 0, 0, 0, 0]"
71,106,225,40,49,0,0,,"[12, 1, 0, 0, 250, 0, 0, 0, 0]"
71,107,225,40,41,0,0,,"[12, 1, 0, 0, 250, 0, 0, 0, 0]"
71,108,225,40,37,0,0,,"[12, 1, 0, 0, 250, 0, 0, 0, 0]"
71,109,6,40,61,0,64,talkobj,"[5, 0, 0, 0, 0, 0, 0, 0, 0]"
71,110,60,40,56,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,111,60,40,51,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,112,60,40,60,0,0,,"[18, 0, 0, 0, 0, 0, 0, 0, 0]"
71,113,87,40,58,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,114,87,40,60,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,115,129,40,58,0,64,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,116,129,40,58,0,192,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,117,129,40,58,128,128,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,118,129,40,58,128,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,119,244,40,60,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,120,244,40,60,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,121,118,40,61,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,122,118,40,61,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,123,118,40,61,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,124,157,40,58,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,125,61,40,50,192,192,walllever,"[27, 14, 6, 0, 0, 0, 0, 0, 0]"
71,126,61,40,12,192,0,walllever,"[39, 44, 6, 0, 0, 0, 0, 0, 0]"
71,127,61,40,44,64,0,walllever,"[57, 7, 6, 0, 0, 0, 0, 0, 0]"
71,128,60,40,9,128,128,,"[95, 0, 0, 0, 0, 0, 0, 0, 0]"
71,129,124,40,18,64,0,,"[30, 0, 71, 22, 0, 0, 0, 0, 0]"
71,130,126,40,18,64,128,,"[30, 0, 71, 22, 0, 0, 0, 0, 0]"
71,131,138,40,23,64,64,z71vat,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,132,138,40,22,64,64,z71vat,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
71,133,138,40,24,64,64,z71vat,"[2, 0, 0, 0, 0, 0, 0, 0, 0]"
71,134,138,40,26,64,64,z71vat,"[3, 0, 0, 0, 0, 0, 0, 0, 0]"
71,135,138,40,31,64,64,z71vat,"[4, 0, 0, 0, 0, 0, 0, 0, 0]"
71,136,138,40,31,64,64,z71vat,"[5, 0, 0, 0, 0, 0, 0, 0, 0]"
71,137,138,40,31,64,64,z71vat,"[6, 0, 0, 0, 0, 0, 0, 0, 0]"
71,138,26,40,28,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,139,241,40,13,64,64,talkobj,"[41, 0, 0, 0, 0, 0, 0, 0, 0]"
71,140,181,40,2,64,64,talkobj,"[50, 0, 0, 0, 0, 0, 0, 0, 0]"
71,141,138,40,46,64,64,talkobj,"[9, 0, 0, 0, 0, 0, 0, 0, 0]"
71,142,138,40,55,64,64,talkobj,"[9, 0, 0, 0, 0, 0, 0, 0, 0]"
71,143,60,40,54,192,192,,"[94, 0, 0, 0, 0, 0, 0, 0, 0]"
71,144,36,40,15,128,0,,"[12, 0, 0, 0, 0, 0, 0, 0, 0]"
71,145,36,40,11,64,0,,"[12, 0, 0, 0, 0, 0, 0, 0, 0]"
71,146,118,40,53,128,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,147,118,40,55,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,148,10,40,24,64,64,,"[13, 0, 0, 0, 0, 0, 0, 0, 0]"
71,149,163,40,17,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,150,8,40,21,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,0,124,40,18,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,1,126,40,18,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,2,150,40,20,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,3,152,40,20,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,4,26,40,19,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,5,221,40,16,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,6,106,40,16,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,7,149,40,16,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,8,85,40,20,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,9,85,40,18,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,10,85,40,17,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,11,85,40,12,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,12,85,40,15,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,13,85,40,14,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,14,188,40,12,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,15,188,40,17,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,16,84,40,13,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,17,84,40,13,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,18,84,40,13,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,19,84,40,20,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,20,84,40,20,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,21,84,40,20,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,22,84,40,20,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,23,84,40,20,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,24,84,40,20,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,25,84,40,13,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,26,84,40,13,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,27,84,40,13,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,28,189,40,14,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,29,189,40,14,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,30,189,40,19,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,31,189,40,19,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,32,96,40,17,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,33,96,40,18,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,34,96,40,18,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,35,96,40,19,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,36,96,40,18,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,37,96,40,14,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,38,96,40,18,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,39,96,40,17,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,40,125,40,38,0,64,,"[12, 0, 72, 12, 0, 0, 0, 0, 0]"
72,41,127,40,38,128,64,,"[12, 0, 72, 12, 0, 0, 0, 0, 0]"
72,42,125,40,41,0,64,,"[7, 0, 72, 13, 0, 0, 0, 0, 0]"
72,43,127,40,41,128,64,,"[7, 0, 72, 13, 0, 0, 0, 0, 0]"
72,44,79,40,43,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,45,79,40,45,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,46,7,40,44,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,47,141,40,46,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,48,249,40,46,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,49,139,40,47,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,50,140,40,47,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,51,105,40,42,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,52,1,40,42,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,53,249,40,38,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,54,22,40,41,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,55,82,40,38,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,56,70,40,40,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,57,41,40,42,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,58,41,40,41,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,59,41,40,50,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,60,139,40,14,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,61,139,40,16,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,62,140,40,16,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,63,140,40,23,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,64,139,40,23,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,65,157,40,21,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,66,44,40,48,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,67,191,40,35,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,68,191,40,30,192,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,69,193,40,31,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,70,194,40,27,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,71,194,40,27,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,72,71,40,16,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,73,65,40,33,64,64,,"[4, 0, 0, 0, 0, 0, 0, 0, 0]"
72,74,11,40,29,64,64,,"[5, 0, 0, 0, 0, 0, 0, 0, 0]"
72,75,6,40,18,0,64,talkobj,"[6, 0, 0, 0, 0, 0, 0, 0, 0]"
72,76,11,40,17,64,64,,"[8, 0, 0, 0, 0, 0, 0, 0, 0]"
73,0,84,40,58,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,1,84,40,58,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,2,84,40,58,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,3,84,40,58,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,4,84,40,58,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,5,84,40,58,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,6,193,40,49,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,7,193,40,35,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,8,193,40,23,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,9,193,40,13,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,10,193,40,14,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,11,193,40,26,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,12,193,40,15,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,13,193,40,43,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,14,193,40,55,128,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,15,193,40,55,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,16,191,40,14,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,17,190,40,54,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,18,191,40,35,192,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,19,56,40,50,64,0,,"[73, 12, 1, 0, 0, 0, 0, 0, 0]"
73,20,189,40,47,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,21,189,40,43,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,22,114,40,47,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,23,114,40,45,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,24,114,40,42,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,25,114,40,5,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,26,114,40,6,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,27,114,40,10,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,28,114,40,19,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,29,114,40,19,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,30,114,40,22,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,31,96,40,38,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,32,96,40,38,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,33,189,40,59,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,34,189,40,59,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,35,96,40,61,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,36,96,40,61,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,37,120,40,32,64,0,,"[12, 0, 73, 10, 0, 0, 0, 0, 0]"
73,38,122,40,32,64,128,,"[12, 0, 73, 10, 0, 0, 0, 0, 0]"
73,39,94,40,30,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,40,56,40,44,64,0,cntrldoor,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,41,56,40,54,64,0,cntrldoor,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,42,56,40,25,64,0,cntrldoor,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,43,56,40,10,64,0,cntrldoor,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,44,240,40,55,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,45,240,40,45,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,46,240,40,7,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,47,240,40,25,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,48,154,40,36,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,49,156,40,36,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,50,221,40,32,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,51,31,40,32,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,52,79,40,33,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,53,70,40,31,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,54,82,40,31,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,55,153,40,35,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,56,155,40,35,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,57,21,40,31,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,58,212,40,34,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,59,26,40,34,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,60,71,40,36,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,61,83,40,53,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,62,209,40,51,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,63,4,40,50,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,64,202,40,46,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,65,200,40,42,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,66,220,40,49,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,67,180,40,39,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,68,180,40,39,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,69,96,40,42,192,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,70,104,40,40,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,71,104,40,41,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,72,104,40,42,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,73,218,40,43,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,74,21,40,47,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,75,195,40,47,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,76,196,40,44,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,77,247,40,49,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,78,247,40,49,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,79,70,40,35,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,80,72,40,35,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,81,55,40,17,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,82,54,40,14,0,64,,"[73, 0, 1, 0, 0, 0, 0, 0, 0]"
73,83,8,40,39,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,84,78,40,38,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,85,70,40,14,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,86,72,40,14,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,87,105,40,15,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,88,105,40,15,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,89,105,40,6,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,90,92,40,6,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,91,201,40,6,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,92,196,40,14,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,93,117,40,20,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,94,201,40,17,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,95,203,40,17,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,96,48,40,11,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,97,49,40,11,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,98,104,40,14,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,99,104,40,17,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,100,104,40,15,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,101,105,40,14,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,102,105,40,15,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,103,196,40,17,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,104,21,40,10,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,105,21,40,35,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,106,22,40,13,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,107,38,40,41,64,0,talkobj,"[90, 0, 0, 0, 0, 0, 0, 0, 0]"
73,108,181,40,7,64,64,talkobj,"[150, 0, 0, 0, 0, 0, 0, 0, 0]"
73,109,10,40,47,64,64,,"[5, 0, 0, 0, 0, 0, 0, 0, 0]"
73,110,11,40,53,64,64,,"[6, 0, 0, 0, 0, 0, 0, 0, 0]"
73,111,11,40,32,64,64,,"[7, 0, 0, 0, 0, 0, 0, 0, 0]"
73,112,11,40,55,64,64,,"[7, 0, 0, 0, 0, 0, 0, 0, 0]"
73,113,11,40,12,64,64,,"[8, 0, 0, 0, 0, 0, 0, 0, 0]"
73,114,11,40,17,64,64,,"[8, 0, 0, 0, 0, 0, 0, 0, 0]"
73,115,11,40,45,128,64,,"[9, 0, 0, 0, 0, 0, 0, 0, 0]"
73,116,11,40,15,64,64,,"[9, 0, 0, 0, 0, 0, 0, 0, 0]"
73,117,11,40,11,64,64,,"[9, 0, 0, 0, 0, 0, 0, 0, 0]"
73,118,11,40,3,64,64,,"[9, 0, 0, 0, 0, 0, 0, 0, 0]"
73,119,6,40,41,0,64,trapbox,"[8, 74, 73, 18, 0, 0, 0, 0, 0]"
73,120,114,40,8,0,0,z73pool,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
73,121,114,40,8,0,0,z73pool,"[2, 0, 0, 0, 0, 0, 0, 0, 0]"
73,122,124,40,8,64,0,,"[22, 0, 73, 20, 0, 0, 0, 0, 0]"
73,123,126,40,8,64,128,,"[22, 0, 73, 20, 0, 0, 0, 0, 0]"
73,124,36,40,7,64,0,,"[13, 0, 0, 0, 0, 0, 0, 0, 0]"
73,125,2,40,9,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,126,157,40,7,64,0,talkobj,"[14, 0, 0, 0, 0, 0, 0, 0, 0]"
74,0,125,40,28,0,64,,"[30, 0, 74, 25, 0, 0, 0, 0, 0]"
74,1,127,40,28,128,64,,"[30, 0, 74, 25, 0, 0, 0, 0, 0]"
74,2,127,40,37,128,64,,"[30, 0, 74, 26, 0, 0, 0, 0, 0]"
74,3,125,40,37,0,64,,"[30, 0, 74, 26, 0, 0, 0, 0, 0]"
74,4,125,40,13,0,64,,"[30, 0, 74, 27, 0, 0, 0, 0, 0]"
74,5,127,40,13,128,64,,"[30, 0, 74, 27, 0, 0, 0, 0, 0]"
74,6,127,40,14,128,64,,"[30, 0, 74, 28, 0, 0, 0, 0, 0]"
74,7,125,40,14,0,64,,"[30, 0, 74, 28, 0, 0, 0, 0, 0]"
74,8,125,40,48,0,64,,"[30, 0, 74, 29, 0, 0, 0, 0, 0]"
74,9,127,40,48,128,64,,"[30, 0, 74, 29, 0, 0, 0, 0, 0]"
74,10,76,40,48,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,11,74,40,14,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,12,74,40,13,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,13,70,40,37,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,14,190,40,28,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,15,194,40,46,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,16,194,40,31,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,17,118,40,50,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,18,118,40,50,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,19,60,40,55,64,128,,"[59, 0, 0, 0, 0, 0, 0, 0, 0]"
74,20,60,40,56,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,21,60,40,51,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,22,41,40,36,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,23,41,40,12,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,24,45,40,6,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,25,46,40,2,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,26,244,40,41,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,27,181,40,41,64,64,talkobj,"[10, 0, 0, 0, 0, 0, 0, 0, 0]"
74,28,181,40,24,64,64,talkobj,"[20, 0, 0, 0, 0, 0, 0, 0, 0]"
74,29,181,40,17,64,64,talkobj,"[30, 0, 0, 0, 0, 0, 0, 0, 0]"
74,30,181,40,18,64,64,talkobj,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
74,31,181,40,52,64,64,talkobj,"[50, 0, 0, 0, 0, 0, 0, 0, 0]"
74,32,239,40,45,64,64,talkobj,"[60, 0, 0, 0, 0, 0, 0, 0, 0]"
74,33,239,40,25,64,64,talkobj,"[61, 0, 0, 0, 0, 0, 0, 0, 0]"
74,34,239,40,27,64,64,talkobj,"[62, 0, 0, 0, 0, 0, 0, 0, 0]"
74,35,239,40,37,64,64,talkobj,"[63, 0, 0, 0, 0, 0, 0, 0, 0]"
74,36,239,40,55,64,64,talkobj,"[64, 0, 0, 0, 0, 0, 0, 0, 0]"
74,37,239,40,55,64,64,talkobj,"[64, 0, 0, 0, 0, 0, 0, 0, 0]"
74,38,131,40,14,192,128,,"[11, 0, 250, 0, 0, 0, 0, 0, 0]"
74,39,131,40,12,128,128,,"[11, 0, 250, 0, 0, 0, 0, 0, 0]"
74,40,131,40,14,64,64,,"[11, 0, 250, 0, 0, 0, 0, 0, 0]"
74,41,129,40,13,64,64,,"[0, 0, 0, 38, 40, 0, 0, 0, 0]"
74,42,129,40,11,64,64,,"[0, 0, 0, 38, 40, 0, 0, 0, 0]"
74,43,65,40,11,128,64,,"[6, 0, 0, 0, 0, 0, 0, 0, 0]"
74,44,65,40,35,64,64,,"[6, 0, 0, 0, 0, 0, 0, 0, 0]"
74,45,11,40,31,64,64,,"[7, 0, 0, 0, 0, 0, 0, 0, 0]"
74,46,11,40,13,64,64,,"[7, 0, 0, 0, 0, 0, 0, 0, 0]"
74,47,189,40,45,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,48,96,40,42,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,49,96,40,41,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,50,10,40,43,64,64,,"[5, 0, 0, 0, 0, 0, 0, 0, 0]"
75,0,84,40,44,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
